Name,Price,Category,POS_Category,Image_URL,Local_Image_Path
MORSA DE BANCO 150MM - TOTAL,₲ 503.600,FERRETERÍA EN GENERAL,FERRETERÍA EN GENERAL,https://electropar.b-cdn.net/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBOGdXQWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--66f9a8227bb2719c7a2cba0b696515691ce07f66/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwQWl3QmFRSXNBUT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--6cb9da79ecc04d7c8e10b3563f9294560e1bfed2/125749.jpg,/opt/odoo/odoo8084/electropar_images/MORSA_DE_BANCO_150MM_-_TOTAL.jpg
MORSA DE BANCO 60MM - TOTAL,₲ 112.000,FERRETERÍA EN GENERAL,FERRETERÍA EN GENERAL,https://electropar.b-cdn.net/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBOG9XQWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--44f28a9b702f3440b87ee0bb52167f3a516c2b76/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwQWl3QmFRSXNBUT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--6cb9da79ecc04d7c8e10b3563f9294560e1bfed2/125750.jpg,/opt/odoo/odoo8084/electropar_images/MORSA_DE_BANCO_60MM_-_TOTAL.jpg
JUEGO DE CINCELES DE MADERA (FORMONES)  (4 PZS)- CRV - TOTAL,₲ 107.600,FERRETERÍA EN GENERAL,FERRETERÍA EN GENERAL,https://electropar.b-cdn.net/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBOHdXQWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--a88df94478f1df028e3b0386a37a86e30cb09861/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwQWl3QmFRSXNBUT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--6cb9da79ecc04d7c8e10b3563f9294560e1bfed2/125751.jpg,/opt/odoo/odoo8084/electropar_images/JUEGO_DE_CINCELES_DE_MADERA__FORMONES____4_PZS_-_CRV_-_TOTAL.jpg
CLAVIJA PARA CLAVADORA 10 MM (5000 PZS) - TOTAL,₲ 25.500,FERRETERÍA EN GENERAL,FERRETERÍA EN GENERAL,https://electropar.b-cdn.net/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBODhXQWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--3ed6a0cfe5e49286d6e8cb618cd9488bd1bfb407/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwQWl3QmFRSXNBUT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--6cb9da79ecc04d7c8e10b3563f9294560e1bfed2/125753.jpg,/opt/odoo/odoo8084/electropar_images/CLAVIJA_PARA_CLAVADORA_10_MM__5000_PZS__-_TOTAL.jpg
GRAPAS 12 MM P/ THT31143 (1000 PZS) - TOTAL,₲ 9.100,FERRETERÍA EN GENERAL,FERRETERÍA EN GENERAL,https://electropar.b-cdn.net/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBOUFXQWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--a34b7f35f13207e4b277dbc7f03b7880ce943aac/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwQWl3QmFRSXNBUT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--6cb9da79ecc04d7c8e10b3563f9294560e1bfed2/125754.jpg,/opt/odoo/odoo8084/electropar_images/GRAPAS_12_MM_P__THT31143__1000_PZS__-_TOTAL.jpg
ARCO DE SIERRA 300MM - TOTAL,₲ 25.000,FERRETERÍA EN GENERAL,FERRETERÍA EN GENERAL,https://electropar.b-cdn.net/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBOUVXQWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--71b422adf6c10af51e7ee3dd7b760b8364d4bbe1/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwQWl3QmFRSXNBUT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--6cb9da79ecc04d7c8e10b3563f9294560e1bfed2/125755.jpg,/opt/odoo/odoo8084/electropar_images/ARCO_DE_SIERRA_300MM_-_TOTAL.jpg
ESPÁTULA PARA MASILLA 40MM - TOTAL,₲ 12.700,FERRETERÍA EN GENERAL,FERRETERÍA EN GENERAL,https://electropar.b-cdn.net/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBK0lXQWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--8427bc4fc8e55099e1494267f283fe615cc7e575/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwQWl3QmFRSXNBUT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--6cb9da79ecc04d7c8e10b3563f9294560e1bfed2/125765.jpg,/opt/odoo/odoo8084/electropar_images/ESP_TULA_PARA_MASILLA_40MM_-_TOTAL.jpg
ESPÁTULA PARA MASILLA 100MM - TOTAL,₲ 16.900,FERRETERÍA EN GENERAL,FERRETERÍA EN GENERAL,https://electropar.b-cdn.net/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBK01XQWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--853c93674ebeee8fc50889bb0f6deff2e017e69c/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwQWl3QmFRSXNBUT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--6cb9da79ecc04d7c8e10b3563f9294560e1bfed2/125766.jpg,/opt/odoo/odoo8084/electropar_images/ESP_TULA_PARA_MASILLA_100MM_-_TOTAL.jpg
ESPÁTULA PARA MASILLA 100MM CON EXTREMO DE ALUMINIO - TOTAL,₲ 25.300,FERRETERÍA EN GENERAL,FERRETERÍA EN GENERAL,https://electropar.b-cdn.net/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBK1VXQWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--c0905611775ce157321ce474f39999dd5981b4f3/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwQWl3QmFRSXNBUT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--6cb9da79ecc04d7c8e10b3563f9294560e1bfed2/125768.jpg,/opt/odoo/odoo8084/electropar_images/ESP_TULA_PARA_MASILLA_100MM_CON_EXTREMO_DE_ALUMINIO_-_TOTAL.jpg
ESPÁTULA PARA MASILLA 125MM CON EXTREMO DE ALUMINIO - TOTAL,₲ 28.900,FERRETERÍA EN GENERAL,FERRETERÍA EN GENERAL,https://electropar.b-cdn.net/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBK2dXQWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--dc6720a51ea6ec353a27cc114446794899556d38/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwQWl3QmFRSXNBUT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--6cb9da79ecc04d7c8e10b3563f9294560e1bfed2/125769.jpg,/opt/odoo/odoo8084/electropar_images/ESP_TULA_PARA_MASILLA_125MM_CON_EXTREMO_DE_ALUMINIO_-_TOTAL.jpg
CUCHARA PARA ALBAÑILERÍA 150MM - TOTAL,₲ 17.700,FERRETERÍA EN GENERAL,FERRETERÍA EN GENERAL,https://electropar.b-cdn.net/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBK2tXQWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--7ce1e51ab38cc4b3f0a7664f5bb162f83d395a38/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwQWl3QmFRSXNBUT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--6cb9da79ecc04d7c8e10b3563f9294560e1bfed2/125770.jpg,/opt/odoo/odoo8084/electropar_images/CUCHARA_PARA_ALBA_ILER_A_150MM_-_TOTAL.jpg
CUCHARA PARA ALBAÑILERÍA 180MM - TOTAL,₲ 18.500,FERRETERÍA EN GENERAL,FERRETERÍA EN GENERAL,https://electropar.b-cdn.net/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBK3dXQWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--242dacf1f5692a2375657208c983a665e1167b88/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwQWl3QmFRSXNBUT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--6cb9da79ecc04d7c8e10b3563f9294560e1bfed2/125771.jpg,/opt/odoo/odoo8084/electropar_images/CUCHARA_PARA_ALBA_ILER_A_180MM_-_TOTAL.jpg
LLANA PARA ENLUCIDO 280X130 - TOTAL,₲ 50.300,FERRETERÍA EN GENERAL,FERRETERÍA EN GENERAL,https://electropar.b-cdn.net/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBKzBXQWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--8faf14432d7113dd05d28286c6e75695ff15984e/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwQWl3QmFRSXNBUT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--6cb9da79ecc04d7c8e10b3563f9294560e1bfed2/125772.jpg,/opt/odoo/odoo8084/electropar_images/LLANA_PARA_ENLUCIDO_280X130_-_TOTAL.jpg
PINCEL DE PINTURA 25MM (CERDA 40X10MM) - TOTAL,₲ 2.701,FERRETERÍA EN GENERAL,FERRETERÍA EN GENERAL,https://electropar.b-cdn.net/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBKzhXQWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--9ca963043f126b8dc01da6bb2ef18f2c2c818c11/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwQWl3QmFRSXNBUT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--6cb9da79ecc04d7c8e10b3563f9294560e1bfed2/125774.jpg,/opt/odoo/odoo8084/electropar_images/PINCEL_DE_PINTURA_25MM__CERDA_40X10MM__-_TOTAL.jpg
PINCEL DE PINTURA 38MM (CERDA 40X10MM) - TOTAL,₲ 3.200,FERRETERÍA EN GENERAL,FERRETERÍA EN GENERAL,https://electropar.b-cdn.net/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBL0FXQWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--bdcd8763d6feac770aadff1042d3491f5770f6d8/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwQWl3QmFRSXNBUT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--6cb9da79ecc04d7c8e10b3563f9294560e1bfed2/125775.jpg,/opt/odoo/odoo8084/electropar_images/PINCEL_DE_PINTURA_38MM__CERDA_40X10MM__-_TOTAL.jpg
PINCEL DE PINTURA 50MM (CERDA 45X11MM) - TOTAL,₲ 5.100,FERRETERÍA EN GENERAL,FERRETERÍA EN GENERAL,https://electropar.b-cdn.net/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBelUwQVE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--16ec9273c69defb84fa1fa0ccafaef7a2b1f6444/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwQWl3QmFRSXNBUT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--6cb9da79ecc04d7c8e10b3563f9294560e1bfed2/125776.jpg,/opt/odoo/odoo8084/electropar_images/PINCEL_DE_PINTURA_50MM__CERDA_45X11MM__-_TOTAL.jpg
PINCEL DE PINTURA 75MM (CERDA 51X12MM) - TOTAL,₲ 10.200,FERRETERÍA EN GENERAL,FERRETERÍA EN GENERAL,https://electropar.b-cdn.net/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBL0VXQWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--30c97bab29deccb2117fb4e4f60d18e80b87c16c/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwQWl3QmFRSXNBUT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--6cb9da79ecc04d7c8e10b3563f9294560e1bfed2/125777.jpg,/opt/odoo/odoo8084/electropar_images/PINCEL_DE_PINTURA_75MM__CERDA_51X12MM__-_TOTAL.jpg
JUEGO DE PINCELES PARA PINTURA (8 PZS) - TOTAL,₲ 39.800,FERRETERÍA EN GENERAL,FERRETERÍA EN GENERAL,https://electropar.b-cdn.net/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBL0lXQWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--a4987727dbd48f15d4a3f30bc227e7f26a8ce22d/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwQWl3QmFRSXNBUT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--6cb9da79ecc04d7c8e10b3563f9294560e1bfed2/125778.jpg,/opt/odoo/odoo8084/electropar_images/JUEGO_DE_PINCELES_PARA_PINTURA__8_PZS__-_TOTAL.jpg
CARRETE DE LÍNEA DE TIZA 30M - TOTAL,₲ 33.600,FERRETERÍA EN GENERAL,FERRETERÍA EN GENERAL,https://electropar.b-cdn.net/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBL01XQWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--5a87385130bb583152199dc4550e2bc21a56f8a9/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwQWl3QmFRSXNBUT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--6cb9da79ecc04d7c8e10b3563f9294560e1bfed2/125779.jpg,/opt/odoo/odoo8084/electropar_images/CARRETE_DE_L_NEA_DE_TIZA_30M_-_TOTAL.jpg
RODILLO Y FUNDAS P/ PARED INTERIOR (11 PZS) - TOTAL,₲ 53.100,FERRETERÍA EN GENERAL,FERRETERÍA EN GENERAL,https://electropar.b-cdn.net/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBL1lXQWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--ea5a9d39ce63ec1f854b586db632fb0be5a9a130/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwQWl3QmFRSXNBUT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--6cb9da79ecc04d7c8e10b3563f9294560e1bfed2/125782.jpg,/opt/odoo/odoo8084/electropar_images/RODILLO_Y_FUNDAS_P__PARED_INTERIOR__11_PZS__-_TOTAL.jpg
INFLADOR MANUAL 140PSI 38X500MM - TOTAL,₲ 99.900,FERRETERÍA EN GENERAL,FERRETERÍA EN GENERAL,https://electropar.b-cdn.net/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBd2tYQWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--70c3cdad002f1e3550b93320270e6a1ba0f948eb/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwQWl3QmFRSXNBUT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--6cb9da79ecc04d7c8e10b3563f9294560e1bfed2/125793.jpg,/opt/odoo/odoo8084/electropar_images/INFLADOR_MANUAL_140PSI_38X500MM_-_TOTAL.jpg
JUEGO DE MARTILLOS PARA CARROCERÍA (7 PZS) - TOTAL,₲ 388.100,FERRETERÍA EN GENERAL,FERRETERÍA EN GENERAL,https://electropar.b-cdn.net/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMVlXQWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--93c1742cca53fcea2bf715d1e50db8f6258c96af/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwQWl3QmFRSXNBUT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--6cb9da79ecc04d7c8e10b3563f9294560e1bfed2/125660.jpg,/opt/odoo/odoo8084/electropar_images/JUEGO_DE_MARTILLOS_PARA_CARROCER_A__7_PZS__-_TOTAL.jpg
PINCEL (BROCHA) DE PINTURA 25MM (CERDA 51X8MM) - TOTAL,₲ 6.900,FERRETERÍA EN GENERAL,FERRETERÍA EN GENERAL,https://electropar.b-cdn.net/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMmdXQWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--41a55f616e010422f9a5bcdd8d24289a736ec226/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwQWl3QmFRSXNBUT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--6cb9da79ecc04d7c8e10b3563f9294560e1bfed2/125668.jpg,/opt/odoo/odoo8084/electropar_images/PINCEL__BROCHA__DE_PINTURA_25MM__CERDA_51X8MM__-_TOTAL.jpg
RODILLO EXTENSIBLE (44-87CM) Y FUNDA MICROFIBRA - TOTAL,₲ 68.701,FERRETERÍA EN GENERAL,FERRETERÍA EN GENERAL,https://electropar.b-cdn.net/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMndXQWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--512f1c8f6f65d507b456b5e0bd772a9e6fdbfc8e/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwQWl3QmFRSXNBUT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--6cb9da79ecc04d7c8e10b3563f9294560e1bfed2/125670.jpg,/opt/odoo/odoo8084/electropar_images/RODILLO_EXTENSIBLE__44-87CM__Y_FUNDA_MICROFIBRA_-_TOTAL.jpg
ESLINGA DE CINTA 1TONX2MX30MM - TOTAL,₲ 43.800,FERRETERÍA EN GENERAL,FERRETERÍA EN GENERAL,https://electropar.b-cdn.net/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNFVXQWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--65d80e16b80f9d34f3fbb3d95848fff6c4129ec7/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwQWl3QmFRSXNBUT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--6cb9da79ecc04d7c8e10b3563f9294560e1bfed2/125682.jpg,/opt/odoo/odoo8084/electropar_images/ESLINGA_DE_CINTA_1TONX2MX30MM_-_TOTAL.jpg
SARGENTO G 125MM - TOTAL,₲ 66.200,FERRETERÍA EN GENERAL,FERRETERÍA EN GENERAL,https://electropar.b-cdn.net/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNmNYQWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--b84f4c92acadfd7c8c84bb8c805b1db45ebcf91a/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwQWl3QmFRSXNBUT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--6cb9da79ecc04d7c8e10b3563f9294560e1bfed2/125905.jpg,/opt/odoo/odoo8084/electropar_images/SARGENTO_G_125MM_-_TOTAL.jpg
SARGENTO F CON MANGO DE PLÁSTICO 50X250MM - TOTAL,₲ 34.700,FERRETERÍA EN GENERAL,FERRETERÍA EN GENERAL,https://electropar.b-cdn.net/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNmdYQWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--d8394b7bc99e26fd1f6d00cee825fa6a0a17db72/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwQWl3QmFRSXNBUT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--6cb9da79ecc04d7c8e10b3563f9294560e1bfed2/125906.jpg,/opt/odoo/odoo8084/electropar_images/SARGENTO_F_CON_MANGO_DE_PL_STICO_50X250MM_-_TOTAL.jpg
PISTOLA DE CALAFATEO (TUBO SILICONA) 230MM FUNCIÓN DE...,₲ 42.700,FERRETERÍA EN GENERAL,FERRETERÍA EN GENERAL,https://electropar.b-cdn.net/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNm9YQWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--0a3be2d9dc2e18f38dcca2da3eec5ca5b8d8813a/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwQWl3QmFRSXNBUT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--6cb9da79ecc04d7c8e10b3563f9294560e1bfed2/125907.jpg,/opt/odoo/odoo8084/electropar_images/PISTOLA_DE_CALAFATEO__TUBO_SILICONA__230MM_FUNCI_N_DE....jpg
PISTOLA DE CALAFATEO (TUBO SILICONA) 230MM - MANGO DE...,₲ 56.500,FERRETERÍA EN GENERAL,FERRETERÍA EN GENERAL,https://electropar.b-cdn.net/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNjBYQWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--399958f8f4c166c1aae0cf9da149cff97e9fc6c7/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwQWl3QmFRSXNBUT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--6cb9da79ecc04d7c8e10b3563f9294560e1bfed2/125908.jpg,/opt/odoo/odoo8084/electropar_images/PISTOLA_DE_CALAFATEO__TUBO_SILICONA__230MM_-_MANGO_DE....jpg
